PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16
-1681340.24973223,3644411.60876266,1743244.86553817,821933.970186005,350789.602605848,-984892.004434472,-726576.716648027,863693.546803253,-948518.632398054,504663.872659854,60081.3351119114,71903.5139490847,569499.986290741,-359828.044886017,304517.411253114,-124488.29394885
-9995414.9803926,1049558.95620925,-903285.433560046,-58199.5917939609,-72284.1554191539,-416791.737442664,-1209329.85146313,9445.0603043453,-494465.845719185,-1049252.82393535,-341905.011447919,-9089.5338943137,-123812.328518966,-32810.2693802314,197959.511808072,61086.4114876444
-9840707.65163577,-35301.4439515369,804939.88831185,1196099.11662932,-354109.89315948,70940.9637732751,656566.319052025,-816976.01328365,-235039.449343644,-16642.0953792651,262327.299805381,38851.487308151,67481.7266040056,37716.5977649771,14441.6944842785,117416.21772409
2144112.30962048,5315004.02368713,3685743.43986742,-889751.6524726,1394265.61967389,-2383782.44985926,620938.628835169,656254.270693792,232296.025044085,31548.1921127987,293787.34676257,-261438.805785488,290203.400521264,-361390.336980676,-320404.785068584,-9765.77160516619
-141767.231032102,5092109.12066743,-1448157.7530849,960531.561045767,-1924236.15438019,1988108.96355247,-674464.91572682,411333.214314525,232256.282861802,-710808.213239558,108253.919566,-32550.5991804756,335155.990851411,-87071.2597499251,-140690.93776525,-205612.931212563
-800234.655777487,2624858.97103481,1938933.06603825,808084.191256775,646621.427722458,-1273417.37183849,-2082080.67798043,-997617.540558082,-387830.908126022,378512.216587818,133539.995536549,-707473.051995293,154497.175331044,50861.5499498183,-204956.087029632,109434.474973519
-700446.228408811,3213865.62315808,558972.653981546,1784826.81862355,-1057099.93062645,50340.4430327309,154189.527229753,419005.739517412,-580535.682880704,344129.073834615,446031.773898263,18004.5909341266,-84852.7022658646,-141775.187467188,57910.0111498187,93267.8552943495
-6582508.32064368,2526733.82554228,242450.266738351,-250578.873848385,-678011.071921634,1258450.32622395,1445776.90222614,513737.159741539,428179.563899738,-579583.417617704,54701.0504018971,-144781.329723509,-246811.201643743,213365.764237155,-138252.287463029,-125823.852824645
922665.745401488,6229836.32495554,964533.179487152,582606.89795329,-611887.815191908,349805.067184832,68106.7641638602,1353380.92999084,162287.788163682,45347.0563495215,-406586.942292637,-326138.577759864,481451.405396022,-366598.858861066,109478.253780974,-88905.7758018136
-1341002.43991599,4208871.37800093,-779809.140159594,-1527097.9357761,-295313.389782156,-2411344.9955336,-2083693.97805871,-39939.5649365255,-438935.092763176,-1258181.63976689,563300.89311318,-389129.359757662,-456958.597165448,341121.059416749,598341.223832296,87324.659498365
-7222484.54226752,1087114.76562429,1611706.95118619,744389.583476629,864086.895149435,-801758.389613982,-443224.338202987,-847077.100274339,-494862.891971505,232386.124244771,-86172.3160907906,-38328.4722784684,147510.60605026,56455.9728568258,-199343.48091469,-107902.096096835
-951175.709285417,3124596.80482263,-1457079.63212828,2493175.10267259,-1648045.58467137,621717.596818754,-837602.932210828,1642.3554506847,-205067.704878638,-262959.462645404,34820.3258003391,362857.627554853,-276387.531927034,-603.040030701797,-169586.327561833,16230.4943794427
-751456.102149704,2638162.5756262,721479.124447944,589676.597257676,322300.375263066,113299.677787381,-1993810.64193564,113311.152675739,-59935.1296612914,-384518.592560514,-380679.304150951,406169.670023938,50554.3209149682,-74858.8863810717,-149654.774549247,295911.539286136
331887.86581399,4374438.72394917,634272.686637108,438252.731844594,-82292.8503557453,420309.551474002,-331153.298098572,-389636.7083614,104906.909199145,-274041.57670455,340787.088987342,-225338.173267799,104086.926010371,137810.241469442,-471969.498183166,69996.9075194948
-9368624.00495859,275732.231788293,1015411.97480136,1591847.01789676,-158265.692526528,260549.95833624,683040.030995689,-845310.790273518,-195332.735068576,134937.797157068,32958.6282055068,-76576.2387376466,148699.649097666,-53815.7479155114,-192742.94615177,268432.703937345
-1753118.33339644,3931174.44307658,111576.196423501,1786484.68568861,-324348.183190587,348637.063611659,-1847454.76091792,394084.983823809,-492716.034783466,406537.402497074,-840204.563872273,245206.120112161,380569.669552062,-147835.79879922,181370.665207972,-59568.4932251313
1431465.18755546,2840744.39860031,2343123.79593217,-2583837.89342528,17840.201475034,979576.622040197,-1566728.62128728,-1841008.33320335,-819462.557240198,434234.076930295,-49267.5262866954,550036.024399511,610649.500062844,-75477.5422452144,29980.6653008823,41499.1490007782
360596.340814445,3868408.89997612,551864.348452915,1341594.36355261,-1458592.01730943,1189774.38390831,719110.175312329,-628292.938981235,688151.890088388,188133.52081442,1226805.30992242,107737.66599199,607187.984181462,-104075.430755986,15024.7503683399,143112.009546745
-4364310.35323318,2490415.89755508,705183.836471725,2000393.76990553,-859777.099781234,638045.090542628,-300894.983017307,138238.218084321,-490184.316214517,473771.229630064,-412546.456552157,451750.161913603,368578.961059999,14053.9235054182,183916.042270359,-53585.1394089258
14967791.8904243,5263931.4089606,1821048.5936668,1438741.79552055,2842052.41753983,-1325475.37185819,-2049662.2110572,-1082254.13443219,4097799.8659318,-1778203.62565759,-937555.918467634,1556015.98407648,-292178.425429241,-611951.611274808,40239.2550949671,-227926.174665836
-2040503.98510223,2297481.62168807,844719.050402921,821933.493219373,-614658.727220703,655994.792981685,-946789.018368121,-562186.039729048,-72029.2210778172,475093.998432242,143495.719121208,-250217.658628715,60540.1789545991,219456.025753323,85469.3042138231,-147590.231613436
210979.603535101,3969465.54655707,-2015053.3381061,2363421.72637508,-2157260.63143103,1096570.59748713,-1315192.24789371,255297.729971183,-147337.307718521,-480761.097135802,-167756.690944163,233096.898792471,-288857.987715396,76305.3356208819,-83277.4758687222,-16084.1474421234
-3889446.81463346,1729646.47612872,1837743.0835164,26598.0800732492,1912552.61424851,-1711107.91597852,348268.567167577,-74378.968791346,817449.253463656,-954421.79406913,-412204.273859052,582500.81134635,-396389.902397689,153533.677503857,-254831.288206716,-232724.007037675
-693423.379809909,3880234.89891854,2192267.65555865,-1235043.3134995,491964.444035369,737744.295452501,144436.772596891,-17312.710629645,304757.503961731,415587.447191956,-87435.8908401039,-757717.039766304,-243708.908057644,474561.603877638,-128784.347786871,-139295.160666672
-4162794.14472255,869721.650157172,1386301.98341184,1217337.67706829,289697.800926458,-385596.52335561,-632848.870612093,-1806758.79505745,-190382.043045451,557593.455788736,528143.213123491,-193629.218050967,-163754.778910856,301450.468518847,-57802.4136692749,63208.6264634023
-2856254.07251258,3995076.64097311,-99118.4395652697,-141807.391919496,-216814.781288135,1100255.77206226,2705121.9375691,400219.330842736,1771803.73287412,-305830.838487659,588524.704635805,-608538.730542706,34711.4683179705,-218813.431241056,-424961.108159974,-628288.720032378
-2876026.03464731,4751964.81316228,-448014.365253701,-4783259.90656031,156521.607034945,-1993995.99655539,-1815973.37761482,572100.086263011,-239288.145849576,-2043803.42216783,296529.903113825,-1258448.53192744,-443771.79359235,405186.604209492,575229.753196075,-135070.508468552
-6147365.64497115,3581229.00465243,1243499.81248167,-664487.67023914,-310767.548602032,400720.59316907,2538227.72686355,1134646.54261579,103144.238865358,-80527.5272712379,-805733.209168598,-41708.1248576638,-643161.766444074,406602.298539059,126487.024223655,101667.923559003
-7451394.20549266,1052946.53922177,1449538.56454105,1415666.14837263,-222058.168116647,-396792.975694177,640946.054841962,-136147.165813281,-78488.6503851895,148777.653415089,442190.256833233,421260.955385439,400855.881043902,-42755.5926110947,-28451.0512130691,-47253.3284505827
14645568.6918837,6510961.31607963,3544311.10372735,559406.822096619,2489426.68333606,-2518717.66565456,-1113678.50292077,317196.023572895,2979241.88357463,-1405076.50969243,-605638.25442305,780688.007436855,-436149.185191887,-605861.021779779,169068.365408146,335616.666904259
4339965.9396536,5536881.73812572,3841722.96280453,-699242.699801195,1155075.74214942,-3390422.08128751,126579.028914672,1575803.02041924,-966173.856994421,320506.199675371,146271.152706915,-285436.004215754,4072.68327725903,-768640.150417504,-231892.241387608,100993.04040337
1512928.02904562,5845093.62147349,-1258325.47147139,2153809.48775653,-1033852.04641437,204663.69795942,-1571235.17668448,1355758.64872939,-719388.647252381,-269856.586157729,-510693.131202057,996483.566541388,353691.60245325,54437.7415776744,106498.952621496,-201027.569482975
-2753237.33913563,3167400.83128484,498309.936646479,1576774.66730268,-348045.455925548,605532.446636871,-1352946.16453266,776027.930215096,-658975.368546147,419888.448917185,-612954.957992863,335255.042374915,134947.707002084,-214428.025798487,201755.413466702,-83451.2398982387
-4216761.72760576,3501487.44817366,-393038.535620341,984525.490955444,-716964.78566831,428954.423594574,-385081.679197005,1105743.40432701,-393146.921409536,-282965.75711564,-579882.516901655,371244.135504553,30736.0270834567,-43411.6185202917,-16868.0146702501,12229.0253109686
-4338149.1723435,2655384.32037242,1393669.72450551,-459648.171204489,-877848.852936107,1465675.20212094,1388455.58977066,978816.207610045,413134.305127119,-74390.6979038309,-59892.0968922141,-209587.210563236,-600911.473888661,-84516.5742243731,-593271.961593561,-110536.255498125
-695574.949087431,3118301.61867162,1990323.11130214,638028.895260245,1160624.09573441,-927303.356330322,-1440654.96984986,-773168.304772959,-552963.881480538,632278.853243362,-89835.9477225384,-498333.708837905,209254.949938532,-23078.2095471089,-236147.162176966,-21779.9947696374
457824.04420483,4211903.99565725,-765422.419424433,1404133.06563406,-1429850.42453506,1463808.71534599,-308132.147061666,305471.738808185,223744.101438432,-453936.592108346,799070.111416409,303668.271982351,446043.960927994,-123439.356944157,10150.2058066769,-56916.9299753994
12199832.8142212,7437109.98630204,4396016.85974995,60475.5154069104,2282841.5727332,-3707455.3221319,361561.213359538,1354031.79451722,1910587.08254482,-1231234.35341288,-578363.843844349,800322.65216332,-438643.391647105,-206887.502367019,183748.405580745,416016.599452616
5484995.52784024,4893890.20855608,2520683.01887286,-4063821.9027445,-761527.354421157,1639962.64817276,-228376.464716367,-2009607.72646352,-534898.608320873,471405.156449806,429252.201603738,248130.505707553,522894.674686819,-234204.561034981,-81188.6739562741,220914.735237653
-2916132.82142478,3140328.89682914,2775868.29925536,-643340.570660525,1269591.8885585,-1918839.53840982,550559.622828744,1009424.33446178,-316084.553963484,-143320.487279739,-577207.464459419,215233.004332755,-448333.312887694,-157992.498493011,-615357.415785823,32891.634107669
6094487.23481119,8925403.06471309,4759505.87046959,-3907762.3904149,294181.458088423,-1455392.74425428,3568885.177853,3517854.68164628,-413415.39069707,911372.593546317,-1128052.38631529,-720707.960956381,-1105632.55241223,359901.976869298,39352.4453001992,-21555.727616044
222778.230757701,4037234.59747672,-1143538.15233777,2816724.44869803,-1958684.54429362,757760.89374873,-1351721.5151395,585078.611044215,-836335.7511323,91586.168873905,298801.244077422,169652.727370072,28994.9438900207,-285248.247775275,-15815.5905902012,-53637.7774443538
-2946460.90299534,3167518.78992794,2338981.24330186,1861372.11295872,360632.324980118,-1370236.00949208,-95338.1869703139,-634260.772478171,-313356.405641005,498832.3625511,202658.742638925,437750.401732158,603048.362338711,139919.438944111,284708.011806556,157278.987012341
-468784.846534262,3682450.44484164,-1629896.45425674,2123556.23160487,-940623.88710695,1389514.52562824,-1186975.20776463,-898179.577690114,-335696.014222015,-38550.0822085253,152052.973854931,35169.0348034627,238209.199840731,77532.5374717128,-534659.497465003,63735.819697346
150383.56328438,5329673.36338147,545090.014309646,16066.6732131457,-1255515.76069533,740212.353050327,1863882.89555353,808603.639125623,610341.391063413,-635482.611470529,-67428.3458813423,-338664.755897754,-590416.909715633,165060.80898492,5649.68989465166,236213.471104124
-4483507.50133267,2069564.64708165,147930.051134735,-98205.650464762,-929806.846546789,1470047.67606356,-75938.4155003145,-1283889.08770651,249061.50117467,-330734.770996993,207086.081625585,163277.469723066,210253.856358093,51553.2127266991,22436.4619055673,126869.902778759
277394.006721979,2940994.52176097,2601506.35960396,-1620524.42061994,409561.198710587,-254702.154146625,-819541.160795958,-1380900.93448274,-613290.45056075,537520.540309775,264047.26434123,-76430.2253769349,414145.067625913,-278704.147950813,-235794.987474168,203938.861611926
1136898.63873088,5273470.34575948,-2024661.32433155,2169503.57546447,-2113230.68221069,1289782.48218429,-563556.860265002,305522.143006336,-63038.0391400579,-587381.563769146,203027.12950079,-84091.9573893078,-388806.0394754,-292673.124267577,-291253.440347532,98552.760074298
-7452206.86381474,1271621.44696052,1508472.62999092,-648732.56058862,-400720.845551361,1531322.6855594,1025253.11254339,773686.788199156,84801.1211792472,73143.6049274968,-347012.568450492,-280157.713271455,-399953.127804175,-37820.7134633081,-426415.303808518,-70478.2830882848
-33138.6137397024,3895784.74999923,-565393.707732631,1876372.82028409,-1401325.08840416,1409527.96394765,-601217.829154189,193137.938444612,31811.9591343772,-10718.2598155165,617629.744422643,220746.766474077,514945.741139895,-352049.782983257,-86237.6910536511,-19845.0343324898
838049.298051066,3689155.11038607,1626250.34670658,406872.802557452,555066.155109961,-633127.915178809,-639391.816188241,-234930.119880521,-17811.7966256025,269314.400765698,-314270.915187238,-109234.514195859,-713916.278137536,361032.270095712,-396329.729601016,-8579.7658263609
-24506860.8487139,-5434164.24778721,781533.821983956,360468.648816828,1117620.1079839,-117917.058755503,1354356.1205763,-575253.687277794,-430452.673665437,-573355.429729721,-479093.571632975,-15126.3930610627,-170546.199791728,-87120.1109214529,54889.0223202117,-5889.83882608386
-185918.012693441,3933402.62067577,-656510.670466092,1870630.19651972,-1299918.83873943,1283620.31414965,-456559.262671059,-547750.960325926,206642.399602123,-166739.792273069,834489.574976691,-63714.9297038357,373184.086912436,-216738.806588785,-138466.322170682,23092.2631401874
11415961.3877193,8088562.8415682,4048974.87652822,-7107546.30972387,-702795.880298516,1348212.4764385,1408522.12891455,-2677163.53961307,-191451.328162034,153556.851209652,468609.536053929,600781.958156043,-88082.681297814,-50414.4752602138,-238489.375179003,-85387.0905957109
-7583769.49927992,520156.129639962,1655734.56547478,952551.561241348,898681.266390215,-1298405.02039997,-862164.35526757,-862608.781876335,-384405.859890084,98141.4496101413,11785.1230421446,93343.8119240394,-106780.378794306,394146.304591949,-17946.7611319912,-172168.639835098
-529913.183805656,3910150.15633251,-1210283.09586083,1551962.57817846,-1661385.37565836,2387265.47954107,-836815.209053776,-64016.5958487494,243325.444815058,-360240.889356438,-297654.398656715,226870.339015204,246983.746619583,411629.202245109,-170309.656963154,172394.551499731
-736711.12418861,2612279.01170161,2309091.04609327,-94176.3232641866,587999.154426522,-312723.139603515,-451231.79115071,-312619.621035665,-200916.772555168,582822.417569595,267129.401879155,-613294.00276902,-16161.3426834763,-224156.460073991,-3999.5594483467,-41600.2545519147
-8058042.46290624,852880.481622827,-113909.938142679,1929193.81032828,-1184391.08206391,866398.995931964,-360987.837512893,-218297.344284916,-401246.70328651,116813.735163875,-69609.0987963178,329157.540672137,21807.3553783505,91797.7102894922,51709.774076081,-10561.7946043482
3348391.75267455,6535692.85734792,356768.725852213,-293092.155217413,-1394324.19234359,625017.665455795,873187.244836551,770205.874635371,362952.319596446,-419209.986524469,81235.7867364657,-772139.169849971,-637638.281281002,146067.429237357,-132357.293318014,98492.3795767987
8178810.22587372,9098674.35017062,3733695.77405576,-691660.094403544,727854.736117443,-2697864.80997616,1899646.87804643,1607796.54201235,-86036.0018378435,180417.117132206,42873.0430791483,128069.477426644,-244333.430264431,199939.427607703,-57228.8288275976,-378635.112844123
-8167144.88571092,1104870.21643005,815511.125705391,-172407.945150492,227051.8281038,946477.131747745,916226.238036632,-10593.4732262727,297683.440672004,-310708.842429265,-371968.396829177,-147786.164273797,-384776.759251924,226383.572152339,-249366.81788413,-41106.4934864314
-21875930.9888183,-4207315.92803943,1079870.78227478,264944.516884172,1028865.44774128,-457459.655155778,1380580.58740153,-343872.155703411,-441602.981851954,-502483.456702677,-348939.797003692,-84667.5345440468,-117984.276854592,-199219.610427606,-109725.196376398,-24047.4172575822
8963859.21568704,5869810.03903852,4242084.30127403,-6738145.0548292,-346169.818484853,879337.860149561,-239640.360723079,-2169616.33558495,-714826.010789378,376342.810008908,366055.286634771,273711.067459067,132023.746023688,-571534.280936644,148359.679077913,13104.8380814118
-933022.028568225,4670608.51352317,335908.600521622,2325916.36343274,-611171.205026942,-745320.149754434,-1257584.76426778,958384.796155898,-1016035.68649658,327744.042965301,-504312.278673806,720393.223309394,448616.950212369,-147096.701246289,-240686.879707389,-20961.5625552255
-4396361.84393447,1801171.56015772,1893886.90750877,1479270.54489947,-972430.276570909,688195.899246504,743150.174374762,-71677.9354920662,5667.47430246694,442549.641507899,388280.89390542,307126.205644697,290524.627412003,192028.723379242,184311.101620052,64881.267725427
-24506860.8487139,-5434164.24778721,781533.821983956,360468.648816828,1117620.1079839,-117917.058755503,1354356.1205763,-575253.687277794,-430452.673665437,-573355.429729721,-479093.571632975,-15126.3930610627,-170546.199791728,-87120.1109214529,54889.0223202117,-5889.83882608386
-18141641.3781818,-3087308.14299133,1147537.23711418,592690.950899785,875002.575056223,-498279.082337211,858109.272252285,-542700.375899228,-569177.326920327,-133670.340521396,-354835.548474837,-10321.5160346349,-118344.194671607,32224.6843933734,15700.4928002952,-18145.1779912038
2356062.97253338,6275233.5718422,366020.697899527,-29001.1983521725,-817434.540389678,819954.347573217,376472.671016187,1519605.5069291,422962.71048721,-587289.932785707,-1072218.65893665,11581.2751212508,-318269.182951738,184449.103870582,231647.758129886,363107.112932553
-367925.999367818,4551554.09194905,874480.243061203,1384847.92713573,-288428.341125242,157384.581497739,-938568.255478787,-990061.025387321,183693.015265224,-104001.748125933,358766.738635878,-208418.880242292,714996.163774209,297453.486924915,426277.446175588,115484.991216553
1208844.05065969,6193705.18624649,818580.885171138,-381641.957067379,-545386.218906896,281484.695428495,1763350.53394677,1579329.97787062,895087.841432651,460093.777774087,-695142.096471084,-35911.6699068688,-391846.298333326,-58373.375370531,54330.4320794558,-313649.744844019
-1132550.59673064,4396397.69388429,3987641.42576699,-1844873.90681467,795533.630844219,-193578.917720639,519109.757108305,982868.542654679,-128062.259361774,522962.88112702,-777733.360204792,-584897.084659571,-199849.984025897,491091.978099211,153220.884648418,-125.18051377373
-4357050.44628155,2490182.62926453,2127397.00834861,79919.8204537438,-1088678.00906578,979738.886924549,1645419.91640549,472067.61164791,312348.436576653,82963.1255903515,405340.770147491,136476.553069034,140188.912341007,252147.469022076,8127.8855722937,-29665.6011103823
-369059.782225423,4657353.13658689,2899582.27894184,-499814.264131787,-194744.705695732,-345663.871401141,918074.847078879,1190423.74724097,169303.138759376,-573901.368580413,673994.09799072,-311084.224537,688493.997243079,-67593.5746988113,281102.193407103,102859.167689129
-1876268.9541649,3356966.23856656,-191473.824035581,684972.934082916,-629853.122912618,1139349.261424,485484.192198773,26066.8300717033,-58475.7846388825,84677.3595136537,-558671.444049904,-176479.505781062,-869196.496051698,191982.607245715,-230150.553907782,170408.090293681
-461623.688460621,5257990.39154755,-1924748.50501723,-3800075.01043528,-352755.500761716,-1616918.81006717,-2734731.53695669,1131830.18597931,309188.734752071,-2471842.81785265,644505.259725168,-773618.905730045,-185269.021882903,298180.239895901,483110.692372898,-321979.459556771
-3217817.93337981,3092799.02684661,3272184.93944204,-622334.809509009,1164719.43783996,-2260944.00904558,67694.1174252628,733530.061320205,-699800.699462022,745239.987703445,117733.896728776,-177608.263230322,460941.175854087,-543384.719745747,-428154.087980842,-83029.5464917436
1484126.6041404,4646433.29549716,471171.343338741,1196942.99495811,-1318235.72852224,1799684.52147929,811413.772474791,78720.1740247397,602252.236951697,237462.494892627,463740.117130469,-435433.730269589,148787.593983774,-375918.748244394,-285103.276382314,90932.6538666632
-1644867.84853768,3873087.65143991,1040496.564104,2567514.18728459,-608637.183042271,-1056439.18986584,83818.6877953338,550785.207394045,-615557.16039271,410483.152098324,-138565.695470069,595108.404635007,28819.2420833034,-272908.084581667,49456.2416540227,195046.04311655
-644855.620073736,4336662.35662145,792008.262003988,185047.658590216,-512879.304555823,666200.25535033,706391.655769858,784053.540196134,152746.63921441,-156221.309155304,-345910.058884937,179872.293583375,-115459.403381059,263401.114505017,107412.234491025,187504.653851098
-3327465.57696016,2199798.84001458,1531118.20918811,1695680.16509438,-1215969.98492942,786808.195776289,503637.643036825,-304205.891280487,78211.2675323495,447480.023645934,572714.599966697,339116.785738931,344221.267755556,327763.501134829,305609.542954153,70487.2645200486
-1528712.20019025,2570793.15145064,1519826.9723876,1132621.56035582,982942.163220276,3617.70898783172,-1779616.6938527,-697336.328899627,-409166.854631546,800910.624858394,-646392.898527179,-412351.750144456,238112.978470263,186904.91362342,149205.838015018,24631.3058577291
-2007883.40367488,2573319.6203161,247795.312723729,1232558.73805527,-99047.6714928263,523021.127832033,-1686867.57155865,-835855.81042918,-379000.299675174,272443.335850388,-403913.862977177,326540.800826226,221191.794313888,209374.90463041,-353679.949856004,70161.2743633411
-1280394.67941212,3866758.25442099,-327935.044384922,1732447.35685651,-1749069.43722785,1895975.70459801,-360141.263598399,137426.099607395,89467.7503352797,33412.3506767531,257652.907503661,-53422.3943397702,126935.871472025,-212151.403379916,165239.145205654,42644.0597484793
7864327.26350374,6808527.73740469,1486939.54321702,-9997837.33542402,64693.722468008,-1122457.22706003,-2072086.84220482,-2060084.78898618,-1424423.02164164,-1850516.81468926,595843.475303336,508059.657190637,-452368.246967638,-100138.195444828,33246.4385938607,-217303.971709884
-757806.706066419,3195485.84200363,823465.745504486,-4886868.11289908,1230895.2286322,-2253450.55183514,-2777591.01994546,-2167170.63396673,-746438.766159876,-1034926.90638082,680750.642773854,-90236.1510511945,-258073.557678708,245916.253654751,-121381.430440185,-386731.836283823
7123831.07573335,9836879.39888392,2651931.00672413,-2112096.40817394,496242.974721827,-3407263.10312018,1652139.56223741,2190846.58215706,-109362.988970601,-745757.689523887,540913.884609522,-421188.29393991,-80962.6761141239,-202197.795173436,-78934.2667299954,-431154.079713171
-523857.87349748,3987952.86012282,-132278.853699429,1628344.66025049,-1411970.3227287,1113584.49612886,-40357.1411021493,-616088.732026873,284781.442168784,115580.939782051,865068.164633206,-281994.667409908,480113.044933394,-180370.141333401,143324.330701445,18582.0561771924
-6160315.27581181,1413262.55188605,882443.46515547,1702836.90405553,-252089.338308766,-390964.708929604,-177791.579091945,-131695.026372922,-636718.145576887,382825.281682726,-75034.8805831069,353593.75477675,-79901.0007552799,-14960.0492138309,81584.1395617894,102673.185396368
-20694825.3720993,-3737951.59773849,1021426.98573475,-319589.281832498,807309.773394135,267945.252841259,1432431.1263139,-118229.28956681,-273487.610193743,-518116.886975756,-532579.273028789,-85060.4194699856,-361469.823747935,-42168.2381979236,-142296.564242663,-91800.3879954317
-865590.482388509,3839467.09659663,2155828.92314401,-416451.371125771,-15025.1665471287,-433101.55769919,717008.000224708,677033.043072052,-156184.452272888,224010.580705479,656057.772706852,-265751.51665802,268727.680624006,-304861.767014659,190380.341614751,25479.0371312265
5339320.8005633,3458230.27272939,-483724.339611226,-782396.494533721,2895112.81086542,-3235632.30138923,-2225107.2888715,-1482756.76999295,3355793.11141001,-3161817.64759231,-208217.120496019,818666.047331903,-659691.372928014,-14488.8316337714,-503452.750572289,-354417.002751125
3609598.81218743,4958494.90478595,1950155.37336691,-4523547.75916469,-1007852.90317704,1717384.11811808,-165307.323574607,-1814717.29332789,-612572.790723479,134276.818862173,-142171.426778253,623068.93865116,365524.2071352,-262474.119504988,-87415.8950925097,141792.713429442
13679344.9280237,7834959.81387556,3403564.5390109,-447187.541595027,2316284.54759432,-1957675.46417636,-115120.035274605,570388.848786242,2723697.130065,-1349807.8203514,-112795.535096867,352141.228104222,19121.0096016176,-387724.766002695,191362.051272005,-123822.817981392
1561049.71339384,3975267.10112513,2184443.23023649,449803.996246974,1761775.5001612,-1388958.10735225,533693.223960889,-54402.9381481469,734739.819386903,-123148.129614362,-819739.099787995,535247.21733254,-327125.003246808,-84289.6163099592,-271896.358612685,-182938.579943935
-7957251.18386262,2893838.56705066,-1498027.55973563,-2116817.6488474,-212886.624681123,-1779337.47009782,-1373907.71654307,-88148.6568070773,-342298.20169241,-1963232.15549034,464862.546375707,-352434.15646214,-184258.360360698,181785.329927813,289319.019351729,-93123.5042491984
-6632907.15573534,1353873.29652834,1057706.20928036,358215.785290634,695684.265287414,65478.396607101,-101380.457490213,-274733.20446372,255726.064241318,-423161.820289591,-726037.50781906,105363.319994965,-122286.003016227,-42000.9312909631,-262844.400171615,459743.182209345
-20835920.0748661,-4178296.47590832,819980.074442922,-398163.168950785,1368901.86296954,-518660.842687945,528604.676088959,-540300.354234038,-367829.209310008,-723104.015264976,-385944.059376165,-253189.070628715,-139685.002141048,46117.6962916847,235937.207261638,-12468.5497960588
-4293092.27478514,2004891.4318821,-1123335.65717569,2390365.49995721,-1038121.44087431,1338833.21510091,-1011341.83465908,-1328743.207686,534678.308279933,-637144.131552331,-37375.4035034579,247184.049468275,93950.2991215555,186065.855674106,-24790.5474976621,145296.082586545
-1016273.6357832,4378192.79828802,222518.283399333,1909240.35070522,-868046.204203104,1928.02997963999,-553993.612711952,279596.167442641,-482495.775414268,482595.049319231,230977.309235571,288371.121409392,600050.974340011,-193856.195496918,284095.04906118,-36195.9207338798
-439916.378012187,3556694.40232216,-421469.764002325,941080.273448401,-1100668.53854181,84722.9786185561,70563.7357069617,164156.701820904,851259.610251641,-802428.642563896,786103.05298153,419055.28206436,-287122.899355149,465334.860477174,328344.883379132,-156341.818150206
13154058.3383183,7720405.29779181,4625204.48076729,-7973036.65307689,503010.812390904,1008027.51352137,-766781.644964484,-2217669.39227233,-789898.90376317,561721.833112102,-80657.7760207255,-444322.754844475,99144.2756001018,-166590.804066987,-603300.262112846,114654.554795435
255511.276077074,4050306.31785989,-295358.732458579,645585.149969869,-650779.14634049,1178073.92731798,-1351239.55112481,391008.641387811,-230578.72239169,-7074.22397257209,-167114.156467881,-105226.047978377,149066.108107976,155666.981752361,-408598.277048017,-127977.844968305
-6574909.90069169,2707822.08576649,505993.889658247,-62344.1150496388,-332122.859834942,641187.464684938,1106905.57132178,647558.222084299,-176806.480687953,-109578.544456987,-656649.381380551,32248.9003275032,-455616.647172394,216066.781325371,33500.580080042,-103985.384020901
-3812997.03761225,1588344.70888242,1811984.2590752,1094183.32220364,-319321.726001008,-174709.063277067,209206.549209743,-1159013.08534067,286298.942577787,477814.187684653,1276604.80749801,194505.21024465,624794.749945162,49897.9778197369,36255.1617621663,-110430.767453207
-3745071.06417326,1921361.73152086,1785335.54639129,107403.354587794,-379304.968095741,147561.954918363,526528.927270155,273068.841656134,-29195.8512568285,121281.138114726,561955.374589622,76976.0566279195,-142499.013184763,28675.246669495,191859.753355531,3201.0085504501
-2788078.29836797,2047733.05386313,719876.680964983,1578063.27948875,-633075.440118152,277830.035734956,-24044.5348860694,-631253.229154681,-259701.111333414,544634.756338405,630990.050507206,-180194.589576525,86708.3955715147,-17697.9090589111,114766.422148352,84265.2358647918
-4268698.26484984,2554062.42187597,1965480.11359441,2147644.80609437,-435857.251151723,-880089.512041568,550920.583034077,452791.004522486,-514924.176035599,587685.870697888,-98803.155590561,803714.228697789,193103.910694047,77703.7132218903,293020.873141052,145641.775110888
-3489010.69732398,2212948.10763876,2110205.32428909,598739.436526768,-951300.071284225,295074.511337103,817293.420726288,-570791.098373774,941014.901418754,-141115.475934874,1312224.5098882,314829.958366164,660255.919022671,20940.1332831865,168257.292824339,92557.8023342625
1873612.02953436,5617853.41196806,-1504700.68283033,2807829.03551287,-2086803.14125369,968918.897813021,-395864.754543842,424363.102951083,-324686.816343896,-410495.706383504,558375.593845255,-100066.120024376,182429.824665645,-563684.735376501,-235897.836634647,273498.429503332
-1662333.85707179,3676282.75621839,1172002.45248218,680261.892808671,-1287243.91420525,779374.489099102,990695.453867609,1204587.91537954,160495.343009447,165701.621166441,385857.148492782,308131.626560266,-96526.4781681555,123507.28819276,-314064.69572064,877.453903692702
