PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16
-11766308.4126814,-1660187.34631068,148903.950434785,4778394.79567427,946302.698068167,-630569.75056062,-129762.144206407,-1191448.20280645,2562225.06997672,-572301.388750748,-253309.049968469,607352.315524611,64928.669347394,92374.1139558143,52633.6952705735,-451228.565637977
-11790689.2193162,-2163716.63978535,63000.7397082845,5733089.32157115,769498.941105962,-1076754.95558658,81238.1706054015,-984069.791626476,2844557.23119795,-562511.677713902,-234831.106050417,318419.577779024,153263.925742391,231362.435413968,199488.109797334,-474195.260731464
-12114688.4249383,-2160337.31523331,-97123.6864755844,5777370.65499478,794327.530974351,-1127153.72455992,129591.099321991,-990387.158651767,2854415.89017037,-566966.930111801,-326845.894510837,467021.973014274,130696.939082123,219555.092011915,203222.748926253,-412896.362155122
-13028437.3477708,-1474998.18733903,691132.61308313,4107196.06102183,939637.807628089,-1873.3614530461,-55916.5926932021,-741571.178670904,1917618.18051676,179184.806174434,-264918.776075932,715965.156062292,12214.4846109918,253597.779405809,207363.48323227,-398444.894572346
-12523026.839086,-2003496.14693306,98679.664624597,5591660.10478695,883501.979737014,-881011.747350303,265182.944197451,-1147635.83280327,2570291.23840875,-302004.629792573,-332645.678098341,518556.32515771,130345.022722217,270161.770896402,247949.098724475,-366239.776957561
-11721841.2302526,-2218018.80425014,-129372.327705111,5543165.91766567,881704.673711737,-888228.107598593,190046.882668564,-1126551.34977729,2876136.79256835,-490351.529852337,-494582.503966275,712876.088343624,226701.441802426,174297.894763594,176427.862166274,-342215.433785923
-1700599.00525723,-8057100.91966439,-5093775.66369843,-738604.34122924,2834128.33752506,-1548996.43182945,-785406.13708124,275486.930507045,-148887.054671769,2213946.95871966,1718945.74051792,536434.941033535,-783377.42744386,-699300.263657533,555558.495388277,707842.396156814
4000292.93233068,-8256941.15304772,-6620553.49635747,2847736.55679804,937585.048826617,-1156502.65477961,401074.213551577,1209727.63891034,1809123.34159158,142712.264947898,1196722.76665621,62943.8452255091,344489.353914392,1018786.08276132,1074999.38832303,566867.831514018
-12769544.910789,-1919100.70112096,104706.825442227,5165790.82573385,1003660.0005125,-830724.090474272,150966.894376262,-865604.940721426,2396615.93039783,-356886.297165469,-109277.364013896,282678.331048208,56410.126129333,154960.342073963,235553.272767758,-336998.467136162
14745873.6865345,-12540050.037364,-8650344.15549115,-862337.824127788,2052635.50975269,-979725.608758994,-57677.677502861,259246.476929058,211517.243509372,3239266.90457151,2002778.07174097,307721.05704393,-533440.549740671,-222850.16423985,1108031.02347475,1272665.66922104
-9400141.26578613,-4982774.81017443,-2624726.60164363,1630421.92591129,1420268.05977203,-745517.562990922,-589534.898728588,55510.8789713762,644620.811897176,56693.5951588803,754791.451157034,10306.6937406751,358495.497174843,255370.685321074,207194.859388234,138337.422880185
221703.572406526,-4764657.71043037,-3358466.21301616,134087.772811939,2330204.46665517,-2370422.69649775,-1518796.91399403,175433.788114564,616682.456940225,1282251.19886136,441127.668617785,108889.057319853,895577.186778049,-788054.330703573,1128194.38625698,996587.938991823
18863975.3146193,-13771970.8896146,-10661276.7934445,-1085778.15810247,2849415.65186472,-1912504.05277037,-277361.404077735,1063421.01883845,305044.237435165,3827627.72449167,2711590.11357581,491260.580326108,-1187807.58323099,-648602.296860894,1511352.16785742,1692342.87292466
-9133836.44199773,-5509066.51399148,-3162374.70123959,1794651.14587187,1344065.17846494,-743982.413081895,-264219.129835045,699765.273673798,655076.319968945,-51383.3487798117,879449.668872866,-54975.4603402067,34634.2321513759,22915.7896974199,-11468.4664261344,-114128.537208096
17756753.454663,-13844163.5901048,-11126735.3689384,-1787056.89007412,2423338.03935264,-734319.081352715,617686.382099913,892555.745467672,350482.614114912,3646591.15520767,3092581.12386466,413414.39977239,-971747.713119809,527712.115211058,1465805.2987529,1656438.77351234
-6361222.16119668,-3866881.02512188,-1662437.93607958,3185886.28946542,2106295.13778583,-987052.022926254,-932671.414894243,-675508.826770826,1306983.10214245,336535.280343533,269612.397519543,-161492.208364763,320531.666559901,423703.504492037,-14336.6191507099,-54176.4794553151
20059849.1985401,-13808511.6478409,-11777972.1169563,-1462138.6496237,2927052.31455911,-498317.410065018,766640.612569466,426187.892456298,459415.629345861,3713466.35945963,3195046.87193597,544406.267019574,-1696876.22845798,-181084.501654277,1533084.93933901,1783862.20828032
-1270924.64978653,-5805261.47447625,-3655908.41744037,2402481.58006996,2509364.27509405,-1718659.42303442,-1680551.61560374,87393.3984495112,919012.681771618,912631.840069281,499282.226592609,-360637.32849191,400438.526760998,353914.091026727,103608.947041885,-17313.6550307438
6970537.09749013,-11313983.2970251,-7206737.64909368,1528078.51677311,3702500.3119689,-1018647.78623176,-2276293.41605161,-1696972.92936329,877417.082895194,3669121.99749694,1645048.29959121,128881.118804347,208395.17586476,305010.740556394,-1454796.92352792,-321339.836443068
4778726.23261702,-9871579.88925709,-5353538.92489032,2733381.09357866,2194072.63405417,-1091806.61390332,-556276.948953749,-1307431.08931706,1786833.66381343,1488534.19071869,864214.516960172,-375047.379201247,811916.57437019,483127.710964649,-818420.598160362,-78093.8855394199
10267057.5211128,-12192277.1013082,-8035140.95304418,1478767.15909236,3196408.99453867,-1446472.14713503,-1657406.59425555,-1661557.5699885,1009389.26295349,3535031.27493736,1732149.30491273,198146.562703904,467865.577307456,306805.05315097,-534331.056493783,-184733.245670517
19912217.5173133,-15964330.7327495,-11019589.3988472,861865.862441465,1960334.76815326,116993.0301698,540840.051457276,359219.242623513,1421543.86865512,1610691.49711651,1757360.81934253,711957.093576837,-791640.255788572,-736585.542578535,-526303.603717555,-976625.109402289
12914563.6746354,-13551026.5963175,-9181371.79615022,995724.936022436,2516895.46393908,-45285.5848524542,-832460.073352991,-796007.808689272,1744379.25307203,2635080.64083083,1618395.58967211,160640.737364639,785905.932207732,778012.14558615,-1294517.81914208,-185659.189362599
14093176.5140648,-13979191.6081275,-9930762.17646514,2459131.94109662,3314820.21274303,-1539100.26529824,-1753136.89884005,-1227544.26155312,1614526.65622425,4118446.46643392,1981915.07067601,173266.194956465,232414.704947288,760520.271705208,-1587696.94427429,-375283.821475434
5737451.44481525,-10738229.8646893,-5771780.22786151,2287009.50364308,2842851.06599301,-692979.646922205,-1414587.71775558,-2517918.1234918,1774831.16243844,2785671.00976594,355441.320670087,179831.23548355,1104426.88246031,785335.345747435,-1548393.63062244,36817.2318635612
9388204.09441186,-10691209.8521526,-6334536.63679302,-602737.189804339,2077276.41224513,-508671.624189803,416697.905700065,-647254.298838797,660491.458132565,2801658.40187343,1102700.20651601,-110064.102510275,253904.287357318,394371.665080018,436874.14823333,1144819.5925837
-7230704.4154544,-2749088.07233587,-751165.384813996,3027943.93909273,1506625.56404657,-1090075.04620067,-1054531.85304159,-1189271.36898841,1312364.01438573,-170647.363807338,-96352.238691707,134814.368474521,1066590.5394344,-830358.970230164,693812.848312864,-8948.91880463148
12099710.7680634,-13291200.864677,-8794867.84083151,2509934.13619595,3017446.51212296,-1819056.23471797,-1595132.55976543,-2227879.02502828,1357902.292601,3850357.63747277,1552460.30709377,480430.418252431,196293.21303593,876294.302049096,-707541.586201938,54684.6181212733
9660465.84402052,-12336357.185667,-7526969.63089218,1445517.68376827,3568929.46541458,-1065230.68151489,-2428222.59172548,-2722584.29278286,1605892.35849557,3874427.09557606,918901.215001573,402229.137744142,764039.925946504,1163069.49145204,-1236517.533505,-36342.7971261342
11083445.3151624,-13085941.9290048,-8190543.25708671,1807201.14462104,3119996.95244725,-1412289.41511522,-1801642.35233863,-2163298.57697939,1452822.60294915,3312838.76574219,904294.542792845,468956.260432953,784418.124669707,778612.228517631,-882832.45351598,-214775.656912027
16201710.9845315,-14692638.5946363,-9977566.15958117,1625021.52032932,2547850.89674038,-655740.509926317,-1044895.9203651,-1034222.87549648,1512547.91443076,2938612.27145602,1267340.59461957,448964.300518093,304590.505355106,346945.074981752,-920518.086146625,-698566.454388041
682550.80641885,-9312318.57813183,-4906512.18119099,3665268.98080519,2577720.22774164,-1976769.79092698,-1225511.61853408,-1794912.51837672,1534156.13239916,2061044.63349199,673990.907738078,28218.4402110765,680201.605638714,631701.794389227,-958005.356753655,-147886.084658661
9659864.15521256,-12505305.207979,-7933163.86066609,1613430.9377463,3135894.96945319,-783288.509786568,-1883545.73163707,-1879537.0595525,1480874.43094415,3467182.37688043,1282850.77830156,249208.106868082,490291.475256563,909324.350084566,-1096361.45099396,-40870.3357653697
11054540.2088966,-13608186.3236449,-8814923.01095841,1028823.05867878,2781460.85435233,-690122.487221163,-1068385.24434223,-557459.902148825,802734.222029096,2257004.99962806,1395005.62882535,596655.349345069,-262562.496659067,-68604.6527779494,-621171.131582038,-764996.597987992
10752478.9364172,-13178698.4060034,-8201435.09925838,2123767.98405261,2372971.34071204,-866409.888788547,-1175536.14169395,-1569196.71277356,2094191.67252288,2679157.8241495,1186829.47292368,-22304.6862375574,696988.114137698,1147362.63065885,-933268.031840245,182821.778845912
6513075.22939562,-11608459.3534786,-7025844.52550042,2604904.31141888,3463053.1045379,-2118891.29178668,-2518905.73727284,-1928840.85105003,1245773.20356655,3531766.19960729,1263245.34839995,106204.788807009,312823.426403386,715969.456234218,-1150457.80676094,-58412.4607490289
7450291.81230507,-11809162.8919783,-6890702.02854953,2095142.65910033,3538581.02213157,-1913879.24998318,-2622651.33803812,-2298175.59340061,1087691.99737798,3722337.24591827,983640.920798047,139330.139735489,556325.028437372,844174.139030074,-1081587.59030834,-68148.9465644233
10251051.3223879,-11262844.2621606,-6826459.98455473,-459965.522164324,1819204.78073255,-314454.668077024,166442.896300578,-480582.715156133,836434.094280043,2644555.46668311,966685.908649509,300866.335845004,71092.1799879478,988316.467301844,900322.565808451,1272348.33744711
-10048616.8697367,-2133903.69646756,-650258.516505853,3249221.8181261,1795165.76033916,-808896.331084862,-767911.093460584,-673618.076265044,1647641.37163722,-526501.720629692,-171939.904523667,-160023.174963822,255377.725962485,225377.960050342,493164.566997565,-405067.051817698
14060853.652737,-14251583.7363973,-9096967.89969264,2426186.77850209,3331938.30840117,-1929684.41891818,-1817835.13384084,-2040810.50810699,1073237.18397944,3888198.32702735,1283567.14741036,292065.975763117,417723.636136644,685784.35764448,-817412.196682674,-291156.263959288
7729930.35058738,-11970240.2857423,-7101236.02684809,1007579.0031443,1817452.13925881,-309791.66428019,131770.452221687,-724671.184869851,1387763.18107141,797706.947744456,622670.546247993,678563.21561002,12898.0699196489,-49765.1341556258,-393396.832733096,-431657.21901315
-265283.112150395,-8564891.72173815,-3730341.22796518,1901518.86845946,2596434.04269514,-1580603.70891711,-1519562.79294816,-2236561.56835029,855446.54160725,2213836.58885671,-168257.39941659,218748.112289658,1011067.25388493,278476.491675839,-1011998.41204961,125965.160287167
5018550.11768634,-11017384.5727996,-7213415.0029819,1216433.85580993,3799326.54305819,-1969443.54843257,-3123264.74428773,-1546416.94120518,545256.388952572,4133230.3628261,1526154.16107467,313817.05216345,-93822.3451990416,407261.854351185,-1196899.65606115,-116444.527421418
9601908.19057548,-12462704.3405757,-8482543.47641213,1329750.74647052,3695091.64609036,-1690002.29973981,-2603478.90826582,-1304140.35736892,793228.551986348,4038540.65384564,1597304.91748714,413814.20557676,-288282.588934835,229442.180830005,-1153308.82218394,-313652.460971131
10460049.8550679,-12121247.2915441,-7729859.19379045,1647056.2121386,4727947.81449747,-2619606.65011158,-4070716.80823884,-2182900.22809515,374025.097589879,4968046.06819959,445461.317208394,612226.745930326,247132.109341638,112854.105087648,-1415601.48036845,-268957.624879189
6097228.55565418,-10423158.8217814,-6832080.41236584,881886.208015816,4003372.09152396,-2076087.98907798,-4113103.00158324,-2075338.4047347,283659.092030408,4395473.38283017,420627.373100805,617262.069549049,414639.906469566,491997.047461243,-963400.527659827,-82387.8927343866
-27095648.6318919,-1920889.94645124,611821.974822419,-570364.619226346,1564900.4139322,433033.240651878,-278372.392223254,573825.068032443,-264973.81228415,-481903.763698466,1485273.55014499,-11379.6975441178,-323792.199349316,-109771.23808888,-306934.777557347,-84124.7565427233
-27057609.9806141,-1931676.91055254,606780.719079022,-527248.136719029,1548318.69740948,414846.997273562,-270500.779229863,560075.100419146,-224686.308925926,-492133.881498486,1477158.7079594,-7410.83780413099,-313086.748829105,-104634.207044212,-306235.524888349,-78354.1966917679
-19032056.3331048,-2028855.84870624,248941.63642353,2594060.42404525,1327542.62248867,-560081.022534755,307855.25252081,-283248.227149993,1240293.93534184,-619532.489006434,604256.578167958,171768.671612987,-218863.908058256,36461.3663314507,-182501.608898759,-189199.684885597
11179863.3568371,-11457347.1965846,-8129937.27740241,-9179.82778308485,2096795.18373656,40738.251760261,1576006.52254296,-60177.3988579305,1185236.03752219,2409227.70603929,1606697.74871594,228553.254478254,-542107.239409077,1241116.05892832,1037027.3435206,1404561.87506129
-2337477.97288036,-5057372.83246759,-3012447.14970405,1759119.0770885,3158505.92999687,-1769439.7811976,-3133874.34673145,-1546844.94640017,280075.19175262,1923568.07463964,-328996.70662079,109216.337380071,590940.736072792,195965.268480466,-330912.227852196,233492.666988826
-12738718.3962285,-2409063.73773232,-126742.182419967,5540046.38157507,764964.229943937,-1702755.39869625,1231274.01698683,-718019.568153571,1992783.58252905,-365808.534308352,17827.6944570321,417656.553015302,-272912.245395398,34885.4170261957,-88482.8718977355,-272364.830433117
-15148079.2174131,-2045502.18137405,-53843.5246075016,3783085.2040725,1149538.12463096,-973869.635632477,799904.536248776,-680910.879217824,1456576.34447169,-399137.867353639,326922.721139846,426597.375351126,-275187.273363354,69207.1620422623,-167099.403764074,-282045.398000568
-13273700.2998675,-2018859.29396593,-205635.690944656,4473104.63029408,1177077.55686722,-1301165.23264469,971453.757885267,-855762.542906344,1958538.26796194,-461908.81032297,-44268.5455652436,386576.578750324,-229411.879340751,144336.218958428,-86877.478639668,-302736.791131239
-13271871.1614519,-1722909.29602254,141009.20456978,4241379.34213845,1351357.16909843,-725527.045548082,471452.832977634,-1092780.15444182,1673936.45930768,-416446.051012648,-191378.647659757,674666.365953551,-253023.47628738,242068.182549651,-237746.340730343,-357085.763441088
-13177320.1054753,-1963060.67291702,-60711.5385963341,4742798.08189465,1343412.23664149,-1014545.22947674,620650.666563913,-1236175.68952021,1865494.32117731,-518860.514858093,-180736.356773359,707596.260254121,-245574.385332419,216920.457451522,-209398.906222282,-314055.34769346
-13025645.068468,-2198235.63040471,-164226.132184659,5358006.62104002,1167437.25765227,-1578445.03904391,900389.846686546,-1083547.64668575,1848870.71277842,-504941.562213878,-180480.894834371,526182.325576642,-269369.661017045,158426.290129545,-184790.549194529,-365915.748315033
-14680776.1642852,-1951173.09887447,35879.7057897934,4045088.0568074,1325005.34206998,-941975.548159445,608300.734499208,-853836.468840293,1501255.19700445,-514169.877624092,94116.9245506578,416995.505800611,-259858.616275095,150533.348163629,-206908.802866943,-284045.489783803
-14705909.0558584,-1621564.3143693,194406.430560963,2910797.52260306,1439463.20677769,-311336.819110179,168879.424303929,-904897.4208551,1638591.49439916,-672057.565396349,220331.49699386,382180.108464641,-197271.354733857,207806.958306527,-41127.2193524084,-224276.42960491
-19078156.6384477,-1662434.74685313,462134.112901521,1369958.8717507,1638289.7736022,214267.244043137,-94355.8208338983,-376772.019218422,864351.180287902,-578070.674958006,652683.706838298,301598.653543486,-219574.379850993,84095.2928261609,-202463.136573975,-232415.255260485
10927076.3150931,-11390801.6197293,-7458820.50064159,-228960.737033603,1697753.61017183,-83437.3256227624,849580.731520974,-212384.886669389,1280665.95002538,2692735.60576086,1449577.8595754,166654.884869802,-87876.4260944364,1156575.24752026,1022151.5109086,1585195.89444586
-7427269.91646261,-3457461.96922663,-1166466.39364667,2587189.93753397,1913026.83122605,-868522.487100858,-1482452.29516455,-1296121.85877724,566153.006963162,498693.67447824,-283988.332738848,-113550.751490262,768152.063461536,-241323.420840809,-172174.964663235,-236980.600168393
-122125.739059946,-6323842.13570687,-2186396.73907928,1118.52621984009,2032494.61204298,-322297.907259495,-492060.032789825,-802984.042820442,752451.177166979,1355798.59361434,-306386.916173185,-121974.427919796,1195939.97508331,-569324.581323968,209236.713747933,805656.186728463
-9678913.25984102,-1920685.69516438,-705864.792717696,3848494.16170425,1509956.29837401,-950262.2113941,-341295.645452246,-930691.604800976,1936591.99369809,-233716.970980105,299574.49026256,-11962.831758456,467247.351189723,-131675.733981126,784028.45038989,-271016.924245898
8890433.63015141,-9845705.63508746,-6605900.05077128,67.5662353082017,1783421.70906838,-428836.630238351,579394.058542948,-236735.809597862,656344.113313353,2269391.30867063,988415.802669379,62888.0634377862,-278373.304220506,647404.33296509,807826.449227804,1157937.29529619
-10460241.9916833,-1677055.0615414,-357633.419633942,2822867.78576335,1501413.52910784,-385418.863697479,-736590.02524877,-1368281.55731412,1553967.70048714,-175038.438566655,436233.909815399,283724.57619081,381183.321143348,-199783.169446943,782451.903666223,-53379.4297568214
7662063.19972054,-9764286.75347482,-6119364.49531511,621858.144162666,1159967.27272351,-156159.523755,893696.195352727,-256502.381877831,639627.524227473,1774501.67187058,1307777.30714897,-326401.544290237,250990.182603996,646596.192373392,1051480.67700818,980416.847837326
-4149658.26228012,-3495390.66063953,-1581517.68500213,2106034.9076733,2029886.15250153,-1247594.93845918,-1077983.20074175,-262782.758022912,1321602.4985718,-457313.372429275,-503440.15153261,722924.493193495,709648.138543178,-846950.440547243,795954.147319794,-277184.78870553
4462260.16901194,-8533457.5170428,-4597616.25560602,-781721.285620667,2993237.585198,-1483746.18333094,-1854135.98942395,-455548.703005493,-146111.892191013,3037101.62733298,1203086.09103787,28535.9353639472,125123.119891093,-1056077.10609805,320911.186596687,965706.992942654
11134369.6995992,6171119.98948719,-3772933.2017947,-10529784.9037091,-1970261.80887821,-9954436.87179123,-2256906.20507209,3806058.58987752,4663064.34574006,-1933545.78477011,266730.946131358,2368014.91206233,-2354420.0288024,-1638934.32915316,-822406.042690708,-345693.467130984
7590665.43772161,-9700416.85892498,-5672941.83334364,180902.191802913,1477403.48647501,-248385.179589442,396171.044702217,-13148.180820969,917613.960431179,2073472.35508917,1533119.5059439,-581497.491023877,235846.042443652,317124.029572653,714922.773086719,1012082.41937642
-5172204.26163951,-3877674.56421174,-1127398.2210919,2361747.98671204,1550543.65287991,-1240791.19083138,-1464798.11353113,-285046.879927704,1444396.40451734,-98742.4640153824,-599830.723624122,604027.652871434,889846.040104279,-444853.092970456,736608.365722934,-241499.93214918
-27351435.495617,-1922077.6782054,618788.415558023,-662632.872284114,1562925.10927416,459403.107070969,-291081.731312679,594904.300509826,-290828.023065582,-484484.085199932,1504148.37318867,-15603.9620315298,-320759.867512632,-113412.755158554,-306158.245344259,-79765.2286769895
-25164910.0342344,-2499593.83438018,68173.7330379704,-588128.82654613,1391052.6423097,540274.95306714,-124315.147646963,695373.409135013,-283342.409858583,-564184.297855777,1464350.42408683,43816.0070546459,-337885.869918366,-142615.978807257,-305604.214596756,-172080.800774732
9855245.34885599,-8311295.90549605,-6791928.78971937,569937.02830015,876414.46126523,2080350.12477707,1284030.18392785,45668.408133135,144550.740930911,-1359514.73029852,-826458.337101692,27442.507133225,559872.976947039,699011.853563529,-439238.898692259,-696092.651719337
5110997.84949509,-8427838.05537388,-4216711.18482529,165375.378990146,1612910.50643987,-403920.523954793,654586.437168433,20067.5938239102,1060737.92751331,1439534.85607595,1284281.45697575,-938017.673884793,545817.463892117,170257.636615139,536612.936584316,965681.875427686
-7266870.08204872,-3246026.96768725,-780055.628165158,2753025.93209448,1626123.9470845,-570524.938450581,-1175080.36233873,-586425.871322411,1775940.55258541,-229769.680181828,-198995.784453519,475192.875870265,432351.319851114,-312576.119115505,416334.754061795,-197745.246026458
13555434.5373161,-6544649.81558343,-6031849.8288885,1888125.65416902,-1028565.75619327,2428445.67244507,2047985.42321205,-1316800.4058545,-39708.3006656474,-2127489.94399431,-455953.791446887,165840.076366361,95482.6866135344,806619.41428136,48247.1544196776,-594841.609817362
17540749.2823341,-8583556.13553604,-7565840.98854066,1751283.66960316,-2116038.01261725,2890860.72572637,2384599.21236164,-792530.721268734,426600.535788067,-2486646.43564984,-54748.765609707,388179.937883274,-252175.823447414,103097.520133054,198398.970253637,-604383.611047912
17548925.4080201,-12747888.0334124,-8071514.73952606,1168542.24722379,2991123.3148142,-2997550.61175878,-4966572.6989501,1927068.17864911,-330742.2167248,2375470.7183409,-1635607.49511008,1149148.39201269,619010.843384971,-1165041.45692057,-1075554.91268194,-1628347.59615999
-27351435.495617,-1922077.6782054,618788.415558023,-662632.872284114,1562925.10927416,459403.107070969,-291081.731312679,594904.300509826,-290828.023065582,-484484.085199932,1504148.37318867,-15603.9620315298,-320759.867512632,-113412.755158554,-306158.245344259,-79765.2286769895
-24643612.6740735,-2494408.98846963,-73081.1070708048,-485432.322665919,1360410.47266632,566922.357414542,-59946.8844642723,628286.667390296,-224973.001539061,-572801.429084758,1442052.19167546,14621.370209799,-327009.304677836,-169673.613242163,-297299.758561361,-159464.861026637
-17417408.5527473,-4453974.28699565,-1707113.58395117,-598916.710830199,1411439.05117426,189991.008286259,-731584.33642645,1128400.38637026,-163837.20050719,-242937.057816204,996675.261177787,205469.367888521,-98283.8284722164,-209000.749086065,-424026.558422266,-253725.901709274
14416221.2130565,-12009125.0619599,-8060812.77127984,869671.370214942,2080700.81418948,-2404559.12786639,-4449685.86968499,1725888.89823228,461901.165319958,1869406.24007868,-1196182.26588894,1225591.2636661,1274351.50193459,-682357.672047359,-585115.172711344,-1102110.21066422
17678835.0992886,-13370898.7349129,-10258964.2980767,-204776.984881619,75266.0997942772,791544.636386854,-723245.81838409,3055503.23323096,998768.317674549,-759384.751309979,-493084.763580037,1082597.69312227,830718.754568903,-236865.910498861,-662776.698240065,-777296.13569418
14780435.5914761,-11979943.2249047,-10050681.0427231,-976325.404062122,-735009.207767377,3793992.20585442,2285978.42673104,1798730.54483991,1248481.27702775,-2302027.17017786,-558252.746866017,692559.532373979,1118270.45799218,528571.535788788,-630347.949844503,-584693.215703708
3753890.3608385,-6839401.17939958,-5573641.15556857,-303870.177605228,1565220.93235447,2238188.90817189,1295966.9882604,-139478.276218269,-37275.353887239,-1297494.64189096,-1110537.07022207,83049.3172596343,994884.471640549,707360.053750692,-298831.795821153,-601293.605764377
4255450.68580927,-7758669.72230966,-3253957.07749224,873235.304980935,3092790.22341894,-1704556.48583239,-998939.892266604,-1249861.83766611,787421.051520361,3128442.15298503,1088416.11061609,-1281702.31443056,1111591.70535928,-373626.887875238,-162997.543543862,1065262.95973684
-2591625.07162532,-5191452.19179556,-2288878.32098424,2745485.34068097,2367696.44532927,-1425344.89133754,-2108557.8655022,-472348.379928307,1493640.69717297,852816.067201829,-212980.653862039,275846.739868419,426567.694014654,-457396.92483401,-3465.94684601883,-245326.409094731
5716549.47576899,-6853270.2754595,-5748507.31425179,286289.193103375,862344.788500443,2314241.69568658,1270671.29464546,-371104.004519394,671254.95877522,-1670960.05479625,-931598.04348319,453407.480448834,945450.801514781,553974.817108975,-163897.867249781,-614540.72546033
6146437.69172342,-7810456.66795721,-6393492.27078081,259889.51257966,637149.531740281,2558989.55177225,1498652.2426161,-49580.1924653323,678052.788905061,-1658267.12211893,-766399.137025665,332288.352265792,697648.897231119,299119.653717596,-302121.245474845,-419223.470140583
6516222.44902477,-7296034.42263597,-6731147.79095335,50898.4238466048,281034.754380361,3365710.03476185,2402364.40658383,328715.889676468,601958.324904294,-2151942.78179905,-396319.415398113,137863.094187844,574276.475735515,462817.098295314,-302958.223412259,-548612.432989115
12835153.415362,-10135463.5460154,-9106855.5014147,258479.712500212,-1205814.26274963,3784404.89341631,3327163.08722299,1350290.19859476,1084017.96232044,-2670783.33310355,147728.991035218,580412.078370319,138379.838716596,-76351.8027913017,-229724.086684661,-572992.901283586
16421512.914111,-13483693.7724263,-10071439.1604293,474369.191460221,-412658.20937473,-860853.005054732,-1132174.65991049,3239049.81394086,965292.410490929,191591.864183151,394246.814513537,1419244.98232475,19013.3018632074,-1274954.50761516,383897.472061642,-57067.3279149537
-26512442.4719589,-2139884.05957964,464540.950490217,-666420.90247104,1502417.25542621,502144.574448506,-254175.718472423,587621.951473043,-237343.606694505,-503586.842223545,1455420.16826488,3616.99656567646,-296765.111107239,-102566.103642223,-292888.043231127,-72839.6601988446
-19988043.2018543,-3242121.5757036,-901495.729867775,-588102.55579647,1325282.19904434,1197103.97802779,199528.471354242,451458.037692158,-7824.36648566113,-844142.421325752,1005315.88719712,66369.5870500185,-91168.5491187632,-12248.8811460088,-348092.86601766,-168109.037412528
-11139414.8661868,-4405286.23820113,-2513922.19865236,-322752.29311987,940524.945329823,1824018.9777743,849155.602660321,160145.53852998,160089.569780231,-1148606.09501269,412195.865919772,107214.729281851,262729.977080418,69580.4114445738,-432117.21698089,-218503.762760896
193542.127082821,-5113537.99575902,-4297356.20491788,450906.870239568,-18024.5581713594,2040511.02160487,2105731.29413054,-305804.606169353,513066.985662197,-1816553.49872755,338567.036244275,274391.410440095,110912.489670622,270640.251608996,-146522.59902151,-166467.298403137
14060138.6415311,-8749735.94467431,-7481481.68167896,898352.810703984,-1308448.82032701,2656239.36260861,2839394.22394169,-99885.6821128854,1255304.75981961,-2182456.73743185,-35294.2519589806,684006.403066818,175989.981477189,-13513.5678850963,297125.803016335,-132774.854906125
12781376.8776771,-10342771.8411733,-6808622.30391695,332734.489397106,4435904.74573022,-2098031.09810912,-2413435.90186646,-1224622.83825305,382897.800821403,5234458.61282833,2388607.6012396,-499348.127785289,-218909.275865278,-546216.233696795,85375.9417351684,781143.100400415
-6167784.80506689,-3639145.22374848,-658997.408252052,2292215.32543605,1664128.8695272,-998956.673009709,-1367204.41596041,-444868.591893529,1268692.71613952,-263941.011570495,-715743.173033889,242248.661155452,830329.530379716,-503231.116228303,453940.139333682,-155466.391481537
19544457.6905675,-13578241.1581258,-10141008.4414222,144506.837184348,-297268.252685643,-685418.238181504,-605975.899984688,2624660.14290354,1087712.96146953,80709.4740191904,185830.036100566,1253644.94485238,375605.048889948,-1106225.35814656,275934.547578081,-287421.243082592
10398440.7608327,-10806475.6606084,-7176538.11906773,214410.242878375,162564.705989735,520499.875852144,-669608.33172644,1133877.42672275,1137064.17181368,-183219.046717508,-800056.776040539,803788.686226943,1253945.82706005,8075.26021023574,-408894.901293392,-360175.875527087
7795688.32976018,-10556981.9941615,-7140646.66386634,71492.7812628374,-243756.151529941,736018.110530303,171913.09192656,1930093.78654763,740619.078621972,-695370.190086431,-403342.691204906,646966.588293869,523887.338298894,-497522.661685127,-422544.845812538,-232626.434810143
5281726.846193,-8317339.81001959,-6192188.9482926,158789.305322268,-273370.569097477,3272710.709826,1639385.65781114,399769.66919795,1135683.31552322,-1734048.17767913,-452392.730066837,520454.542645492,774004.218838485,314008.667639897,-557635.667857339,-242711.985514634
-4146102.39739346,-5999681.55975976,-3970055.17065653,146182.053511439,259878.492718206,2292375.55623299,942990.89920419,232624.26681603,671332.210131546,-1193731.04081892,325346.187711014,160554.264434315,405788.909500489,101976.940576209,-444467.497953406,-214455.346470619
15011735.4861458,-10663787.2029539,-8200735.38424059,-137021.345468928,-1101347.85469752,962115.057600568,971244.272909946,858162.057552056,1577752.35507573,-643819.124741726,302790.754815405,987552.669857934,561952.738007398,-1109732.58718018,138181.073373454,-21803.1609221786
11046715.4794026,-10432205.2815518,-6586678.46070167,-21503.3045739928,-1032172.85423736,455970.051248964,-207911.22791462,918703.832701249,1527931.27086183,-167446.075245856,-612044.208836083,598732.764939119,1863038.82508318,-261843.783616557,326666.330513237,154427.592731048
