PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16
755303278.996942,132715844.689296,305854391.550034,294427214.268656,514196640.116794,469780372.485113,601185853.066492,879990014.565667,533289781.312232,629279487.758362,439815575.718856,509801387.352288,896042200.927899,984072836.535492,546830807.154704,613610295.968827
591633964.49869,732827241.19083,475442474.442894,542144642.737655,587946460.011875,608568242.585989,572126943.065575,820559120.231595,666733638.557658,649817092.075391,1011320202.49547,457111834.313444,931053039.371461,1068355874.55038,656999889.607746,743029916.590903
1029190771.66755,1380442878.46994,930996019.269695,549322555.635113,740835476.66538,893476923.22314,637363478.885262,489608901.572839,923587553.805116,630730013.033403,166515520.586715,678868753.114929,378482895.147841,332035961.173714,276395700.552777,820344042.668694
546369852.758486,679141932.807186,671770048.365665,273440645.540247,677220690.537039,499585995.416838,209688463.16586,60295980.3091882,485981265.730046,462143670.966957,788808205.384425,83093488.700293,333213766.185507,168843303.153178,442127358.407371,542898965.020311
657118435.156241,397182255.629231,444988967.424017,532359177.874737,744879424.119518,834896019.740811,653400601.984748,608365671.019854,346255070.516803,895363929.706162,803480624.766299,519353044.872965,640625011.268126,647489538.379462,128020950.787126,756617485.401437
343791873.396431,845342110.022279,1011308246.34748,543798527.861418,252249764.767931,866516924.343604,616630728.369591,544430691.894804,703196520.434403,632151389.207404,239827541.757378,814622725.700218,808113279.451672,499929407.941082,436339928.519756,519903679.690722
454853642.957245,224625389.267252,287746235.247941,158745671.938899,355730086.69828,408183720.185683,255142500.980438,343722050.350893,603198573.77479,340998077.437849,644599706.809202,671226814.554636,505501853.763903,397566847.592929,331836203.895754,322420314.559739
397018168.45697,605509393.359416,519969286.742973,615956533.654216,609067169.903069,658800976.115848,456283236.164217,971282833.596796,342617970.132947,639140952.187778,502348347.369194,41126834.9809221,378342737.834262,519630892.624557,384880057.144729,257983604.756991
453028625.731478,335399699.952971,840421408.878439,874752000.330508,391153459.177799,740710043.474511,428510039.136926,515845498.594267,273813544.273608,478306895.005359,495228191.073644,548435647.515818,649601989.267776,227635081.765862,260356472.129955,357333216.936259
599077208.226891,482691186.020139,714110841.54444,856753996.100494,697437275.738694,1140472890.66396,791181724.590938,804329367.511991,589624099.968788,555007504.338137,1169507486.98419,1135051283.96598,904438223.025437,413790841.357265,1061704146.9807,574618942.865788
498821703.982121,445372808.504725,402368756.284411,524520671.058636,346776794.667035,513212298.871078,397109547.043756,244494022.01456,133739326.731142,174647077.783881,343976567.750932,694176950.644568,373722831.173854,585299054.87345,774767861.537172,957825937.778177
1057101868.10356,653431571.614314,118677670.285612,440562596.294285,515987414.246442,344755662.659337,412314204.089745,668347224.852446,547614349.521849,346883338.356088,338128892.063872,539051864.50882,729104533.082,632867739.492874,719210360.36328,959343728.312542
430990998.572306,256570063.219319,252412358.217448,624710595.413496,276004221.546336,223918575.447707,183498021.417465,436151266.661753,670066670.132879,737063194.456652,327332698.718721,251635518.303804,496270052.862603,502164616.389744,405875810.330746,202939518.894457
95967441.9939149,714400884.639249,613808194.921761,626037744.018324,949418476.267784,587200776.81576,763706725.166276,750209264.291937,599074024.788985,526283302.023599,381535418.500345,657342615.57727,782403125.129573,511438009.053745,438139863.895591,572585765.718338
928048665.514712,675552006.451233,925976590.519346,871000913.699781,1064158249.03678,943251452.893578,776467959.076767,713551269.140034,816976053.26943,768820934.878599,807642203.743881,813995336.067884,1064727188.32248,562402340.885916,685184287.42509,1019786000.95437
117967538.131453,36920523.8064405,662634339.500323,460050674.756536,175636935.20973,287497686.044075,345475822.482152,833136196.31544,607503522.503062,24957480.2605124,525849745.73287,965687239.43713,555601655.169126,316241192.901122,561282075.125902,653970592.964103
1057737940.14665,810021953.550601,704145918.850343,1101465718.81414,1197448236.17609,1302820239.18153,1131256407.12756,899877459.771505,751256824.482279,980745300.84784,627516793.608826,1099189497.18131,1133035561.74315,900404805.406894,1190580928.44032,1569589336.73492
580736173.777166,1047094856.89281,842891388.308344,861541599.474771,883313348.502438,954752607.991339,359241777.148168,402503330.739869,862224296.432147,634645809.492009,531406047.29462,472646670.319597,1041373752.74248,351216226.180017,748094726.599606,171742741.451999
644056763.819452,1290029750.82251,1049202410.50637,1396216402.60742,1239348929.05826,862111697.382084,1158483647.31468,734420099.056084,1019639335.26,1047210299.16513,815335686.730709,854445480.558335,1117341433.88833,831417046.074346,1028327272.10198,641935936.423468
517784108.447923,144482302.708939,253632268.032969,604101539.441615,396920086.629616,95449647.6040943,355033040.870755,303950121.063814,229467652.665556,263890507.910537,100702194.538505,489489442.838928,427260620.259664,327672267.340584,498334682.480099,552478117.228979
744269759.562722,1123540691.45388,1040986242.18746,1129778035.65366,589765028.85773,1037572034.95717,848354097.781964,560520302.587273,1152379293.38873,1176670766.97706,428267140.068308,782657290.970937,749842330.949231,626376227.832156,990658856.752458,673060793.143345
413579298.451405,282190206.663576,409005544.962076,504426726.88938,343747480.187288,573567456.355902,567779858.9686,381832051.881903,163697303.237174,287710274.555557,533082686.181412,522008941.031577,705633385.715364,839161307.196916,705024525.209647,25972974.5029202
324367738.925596,308491133.301366,114244402.615304,557575745.967242,688376563.059252,891738018.007372,342271223.294824,462229086.490141,483923895.660364,458270419.289746,879001157.104527,630981636.605504,870605013.806248,690651930.088128,684709177.188227,264950063.066527
445055399.553947,753962824.188774,967387566.189971,1112451115.39416,626920698.90692,414509786.620166,342877520.923588,270919000.617182,337364967.394038,366682163.590207,489369765.540443,529926571.299337,167067864.76381,425345384.836399,378872640.903904,61504163.1295467
1060733564.56269,1203493085.87636,731541144.962596,1341833984.79839,902858073.042749,592687230.956427,887304124.758976,1139859162.03697,960597108.302613,626596376.958718,1051759809.69219,1210188146.74103,1005305955.49574,1265676721.9959,1518247803.81962,865366051.583853
797367449.009616,239061847.658125,854419391.233658,464067894.070842,302298686.245199,888518167.909084,1068198961.846,950782045.526736,582296729.570789,679806948.307908,949000667.07294,777862160.793732,176968513.240673,759297138.676566,558599630.994584,384623631.636375
372358635.516451,168754926.597825,313659543.142187,409355859.794854,512052309.874499,288438953.549562,754225412.164203,51686229.322766,216190589.727271,280757835.30315,476752254.237267,297172322.892948,416773377.186913,88502961.050708,239000193.520035,652824083.399331
705730483.339301,283881342.606137,62222038.9220963,256951765.789902,186951138.453157,103952109.932114,203468574.793949,299912599.480379,614221694.768408,672147930.821857,150955945.724212,324078261.606742,356392293.730437,124490359.209584,921301232.741548,522210662.134344
390146151.947329,227207654.468968,331471671.648442,664228226.722067,317919896.044083,430462851.11557,453603350.82317,128530895.609824,600507055.780166,164313069.651713,432543632.966475,437027905.518217,299949336.969837,506052437.671192,538073354.33707,539171443.726934
364642027.912972,518996485.917395,1156772925.83596,485174178.017831,644845340.976889,713120298.460605,614157718.558149,527646672.969723,522842670.465925,368532224.991485,186549191.774906,635173731.883966,677276883.517681,219061347.581425,540191182.044695,319592477.085617
328032558.110017,733079172.143866,825191273.933808,427369180.369919,942001452.789848,1106394590.17678,533904688.181378,666283682.856021,943497337.003624,1075123194.14925,884576833.777475,894106228.94663,921276430.094099,585733900.876801,850194118.903816,213588022.752993
277588567.306265,364406500.489545,198207146.656225,337208592.04526,511504857.284874,377264653.738258,181999650.628641,423659338.802104,533812161.105043,130894262.54788,258090945.235081,758611392.732969,343807638.792073,359138667.468034,657646377.897677,563382323.731062
1268222488.19491,1231986246.52608,1201780332.12565,1090705751.11731,1359152191.60296,1095116685.20474,1201487944.73598,1387788383.25828,1136076984.45451,1042272718.89985,1271294921.77432,1223535275.37539,1242891221.82135,963360393.284952,1179175567.61872,1274072995.93795
915536676.276,903239439.595135,525620784.460052,460084518.272835,354300231.834116,497381813.500473,31186500.7570434,553266688.739894,690090202.383297,15557153.6415785,177807179.701767,150915380.705548,544394831.06454,752376874.724744,665643410.005685,696115852.628818
994653634.446413,440031239.315903,328873700.708939,189432601.794699,193817208.67062,461921379.217191,934675530.02304,853010632.854226,560306158.580422,575184781.217367,427461212.578518,420025273.908818,403822418.482136,85604856.8988346,407644819.085304,362408786.077595
650929456.115179,1128068397.99521,868583387.287769,728598990.167834,784053928.952723,630530855.079831,124250404.513006,475789428.508102,469243310.552813,695150894.033416,980609134.700224,555381805.300212,675978116.647133,880312503.105033,554013321.696413,657633130.360656
807369253.926799,770243136.766724,480117871.776194,484433212.042111,312434905.427892,581160128.491755,686831345.366419,336283539.164232,421940993.205493,59538289.1377483,490625116.837076,868750654.989794,918511888.152651,501149332.418917,709316607.172311,928014028.761021
378155945.787833,750857156.429753,723684035.964891,584347517.229845,875604528.349093,679318208.859162,952804541.991788,616609110.486272,87676372.0108954,250916959.820519,297490286.436624,271666755.017946,174916448.521517,722118554.120453,758225575.961414,39426656.6820603
1362256696.74531,1307094893.42056,1393914233.35887,1148862214.29367,1586462291.35072,1314444041.33393,1333571688.82844,1086131401.13512,921975231.432782,1410055517.00201,817259951.8059,1091176992.76822,1257794730.54364,1364452405.70636,816814433.550417,1308622108.57004
1539385031.29711,1133207874.76307,1710417106.3323,1372685444.15414,1452257728.74029,1578111807.46636,1709692715.40728,1132251011.77113,1419684659.90757,1121961457.59669,1625489450.14314,1391155593.7243,1492555313.99326,1628931525.77092,1320608118.98022,1894931829.81337
328295949.273121,642373873.611612,637748838.140618,617332558.706538,880763203.204648,1046352094.90007,241282686.063744,533525291.685659,514359198.48234,557216968.297062,435428819.522779,210646466.001002,187468271.165455,139990881.793443,442691309.277592,631957986.637048
846073838.513064,914891052.544902,1263342832.40239,892101035.064215,983327624.676786,776012870.990408,364994597.987071,367492492.463948,525227008.986269,427440861.66022,488089049.240064,223300250.257203,520099001.92562,141638941.077403,379339181.211787,379163077.589812
367775682.758702,700206472.168908,569346275.898872,791917029.070432,775250238.040104,707974364.042469,692314218.810053,227983884.65554,776389438.781253,466569324.319831,557269634.899672,715645858.294133,958290672.976552,846085835.217851,524040190.729422,575401664.660194
374655389.929379,581532885.178969,488644462.638213,155491554.508435,531615436.430863,69429755.5093412,335116701.2112,279020321.303764,481538956.740685,445233944.738931,403310488.328342,651923200.051867,394625581.262709,769938784.808188,263826134.07488,487449084.631625
835385380.086595,640088745.218166,785119812.872735,406273756.272309,424879868.89103,304088858.185662,164712165.404308,72370471.3342615,153719407.191932,378571624.010319,402810190.871086,491934280.499174,123134021.300348,160753599.353175,348442080.607803,355590056.950204
432575283.613265,827250937.650266,983061832.945159,352529340.129958,676998088.610722,519296546.223949,827432049.204334,1384209763.99364,1158573554.39153,687117081.497623,777411454.355615,727642337.065856,1198518542.47201,881839727.119423,991237605.533383,674147334.758827
1034402585.08106,1442860026.99414,1033551597.35546,1319210709.77281,958810376.89982,1077219033.3809,521629948.352211,462576699.6152,888965413.901096,867169341.51142,904641940.048789,828770464.572506,523565957.83436,547987954.319034,1053394333.9022,961447499.812066
578511901.407779,437431657.36717,392762116.442939,866505118.180255,1053197551.93226,984243255.547059,618092407.243748,1036291340.43334,669651994.305644,698041040.18956,645855854.278251,940155407.058706,798693989.114038,711648203.882019,457519383.07908,806190724.15817
279157190.540842,286686951.817841,115623646.641103,697133261.689014,715235058.437408,229427065.496884,416526673.196744,481038860.4466,202802029.22161,691145691.294425,1187559849.98791,789446928.40742,686715128.412048,178039136.249815,405652333.074448,458665226.230085
103081989.1074,522599384.755426,355320943.514023,584328592.697466,245670500.175776,480371868.118189,435784285.831602,371487680.065339,506017702.541154,354073175.377309,341629969.108955,301165397.965583,281860187.994066,664070676.034093,356606247.115831,279971626.614124
1336699298.94017,1428337602.68362,1253228695.41723,1072164351.09584,930791903.327393,464736570.008435,618282081.278661,519337636.480753,409767127.942252,550748247.225231,691947288.055958,868757615.76348,465007376.964982,993682139.731501,860514260.786506,992953661.259953
233608519.646823,857840429.082434,880350312.291548,1112756237.58566,1188566585.46854,1048143634.34448,635244335.822399,408258722.045223,532667955.267031,331966768.443153,227870415.455413,810055064.119999,754425979.202191,556156055.377466,670487819.328808,565005848.889515
727519877.50259,442067736.686199,741363367.84272,1177918496.02676,1050323571.49765,626698271.968228,756208619.03387,886239938.902675,795807629.936801,986577077.998068,559609864.311878,785204933.60867,1138360621.9605,875453282.828183,633612297.108148,933495187.698862
1223822264.04909,1227955201.53943,1563309048.48052,1060076361.42097,1045139581.00336,998503244.842568,1285554020.58493,1495825135.90089,906821103.436571,1195319721.8387,1424220909.80326,1149120277.18883,1416949877.82158,1232144208.68177,1144626814.72162,860349275.696
286113514.446876,175051942.938121,455848104.146164,525469731.369558,448016349.264973,1050711708.00283,824328306.269992,671971433.87041,329284336.485392,912375400.932437,970763899.392612,841687451.77836,800912980.668798,677754905.756097,824472537.147749,503287754.538521
248006342.619184,453152894.272002,794300315.045829,885213046.041629,960551875.043672,827231947.843179,821460026.918149,726112143.660634,255634150.750517,720802547.266517,692181592.684807,719771049.47105,794694363.738086,299743737.450458,226535822.386173,362175425.597003
1080736222.36314,862387076.427649,810244642.188657,732103435.7171,768164133.740246,819664338.554184,1097578194.82014,1126738530.67653,741687464.768979,1024100345.64836,1203963716.04429,1270242619.13019,1162245541.9765,1124572223.05252,907000866.423933,814008296.372802
879675873.078911,877222186.547622,1119690686.63503,1035510745.06762,887477131.469993,1174101468.85729,901545326.839905,753900638.387067,1144977096.42357,1106090003.89266,613514411.60912,667169929.650179,993597416.271541,694367881.59264,729793409.68057,671231405.633848
689491280.050923,633143541.748142,378800402.643673,227336153.9892,244958538.31932,102424290.611763,92093694.0401544,516997944.785915,224376339.830974,604429804.688191,774107301.892248,615653943.015634,384972148.946884,412286893.507365,436204491.687762,567799957.989249
988401433.113127,1335530394.46395,1098600547.1254,927481987.448648,536097756.660849,124767129.06559,672514502.53813,827354328.818984,767726092.992886,690998202.098325,1019333927.94284,985283128.709281,735661448.740816,990989755.924556,901939797.484665,573352025.823913
163987922.356868,710178001.927298,676761009.438123,628025507.129722,867241837.089963,1003687547.28524,725969599.140711,129113560.513121,710377337.360799,644470359.157555,145757183.300187,269123076.656256,620244025.223971,300175687.392255,152135154.909269,450028294.264983
353615619.247488,910152992.661003,779963709.222777,756411284.597203,861100960.10476,685686166.790863,508909520.124391,191173033.766348,685220057.346851,560795479.801216,368480444.595737,925227692.007549,724441595.022493,561282195.213878,843071216.994134,358552687.865407
408916655.881272,572961289.807504,814881480.346285,1027755311.35489,708046440.534127,567233357.550614,430104703.982191,299148582.625447,437553596.370431,484521245.350261,599530817.590047,631594616.260785,679629248.595202,527384526.452811,495471087.40778,312647818.790741
1276314108.57375,1085565280.46597,775800627.095169,914738485.332714,1046243081.18858,1142993462.51216,917876198.498293,785876410.343024,593884349.747099,900731654.903349,1306176756.16487,1322709882.78325,1104609767.19195,1252618836.05752,1341432638.44607,1183705188.93158
204545661.265098,463454305.627604,62739854.7992638,221135551.475159,97997103.4881367,323040412.722174,198658556.884668,393667873.753448,427157652.335143,277969303.943936,484470003.331095,437438432.599509,903735198.860787,376888507.851554,581662844.00702,417498683.433341
938205986.482201,753859519.476713,688500217.478559,357347223.195533,458870411.923522,438097963.481899,853822871.178161,654234749.415992,403845737.945008,484198830.039829,497419648.138691,451612100.378619,339138760.419561,576490802.840327,236270293.823665,727671683.662311
483911681.280438,891276900.601748,858287470.732742,1086891532.16534,968576971.19752,865592271.576265,667585659.245269,448138966.366307,518786789.897288,84626757.0289977,394414584.069207,332723459.914353,447449951.677696,351221624.607439,390975162.918362,784574789.414361
598626384.384489,709715509.746385,1050714665.03828,852915900.184095,1049864896.67076,779399157.732702,895366679.142136,562801017.959429,545684033.727137,367847715.682076,815663075.302273,958750778.566531,677982045.411543,721082952.43134,631602218.741881,758893977.430972
587063708.547901,396059196.303175,552388655.781868,717250358.055936,631231096.778217,904589004.598849,743373095.333917,770159127.465442,918293320.72296,367848580.465646,703368327.496125,844464702.053396,506229398.200823,789268782.149333,892710751.814785,821685981.547005
1309093943.77038,1153350943.21451,917068581.498873,1043604178.89204,938127441.135701,1118654154.55947,986861976.305067,1244340846.29149,904567276.843611,1026568820.09368,1494495912.56321,1445480851.0341,1191084921.74328,1247660621.61511,1342968518.57097,1177269450.49818
625193897.172814,310783782.696769,782512907.396433,352372811.523529,278747026.168828,484022809.910926,253139669.863652,647088100.5221,282578819.290444,483997014.940767,149190734.025522,434625911.00932,118626027.924226,161026775.487881,430701724.674982,408730951.391492
591519153.239617,169452807.083312,485555924.026394,522667176.964318,627516452.617353,361170055.644642,544748606.248514,273274160.505448,866528393.786492,636528202.816492,758339489.268698,708135036.566672,596834810.148041,636989782.835077,737687012.105549,716274906.976099
392166978.966558,212367609.369683,361249493.105761,123915478.169128,123903912.156929,365655288.223984,239102413.615641,215850825.732758,648286639.710096,593106456.028339,469210680.395365,41282627.743358,668331004.654023,557598509.510092,482077689.549988,232468013.954942
186562620.577545,385739373.060516,352752810.996116,31864316.9135278,488376300.877537,247498685.278131,77157912.1788049,136421335.898804,276174311.156652,122698265.224167,264236324.421861,129525541.741064,367709327.567826,287530943.066646,301095053.005111,337579177.712996
1076860166.59429,1129783022.77195,719032073.305639,550431042.189315,882243670.744243,395429623.096137,616966351.880578,777448845.055988,673121328.973717,372165082.965234,479497815.901526,981647103.212924,407706785.520498,635241582.098801,548664776.824868,736496001.404676
874964368.760812,592528802.642897,351391764.693735,469770289.523993,220446977.920204,767816012.904201,404489077.180609,363914448.979395,398127368.936014,841558010.567059,790671087.598257,324684273.974285,555459140.953771,55372440.6208306,450700863.019442,702555457.885539
867299466.010517,503372265.682952,481656821.610767,554996328.091141,86511089.0486566,100371851.591345,348988982.963352,441374745.801918,424871026.225658,524365809.84791,420137840.007772,147706907.049239,340905378.455333,305968175.242254,504291126.571236,638760131.386153
708670818.212551,751681808.045923,730864232.939217,186496687.580041,477640810.517998,753294685.229272,232014958.557252,343284458.638032,488808201.417083,680222405.316153,566956273.256575,409841978.964717,896320676.163728,586426232.65608,948757587.783483,939880717.562547
1258998455.14636,1288198608.70007,777940003.474955,1148641986.77744,993500704.511558,1003582076.72197,1308344026.44403,571882619.507042,982068056.265859,642179897.560624,594450348.215283,1017322542.08961,513517062.943597,766021519.802527,741456478.305276,1201800780.74911
540753302.377972,830350316.242551,713175703.053537,492763267.344435,615880565.71196,553606710.990914,437712939.96083,154365865.164623,439973182.342814,315912699.846351,795631378.136738,542278249.712221,442122991.80891,591781164.680832,276711876.614054,594801417.690321
101009353.657406,325234304.107392,777935299.982478,662657786.338098,546030422.858485,790328658.312888,754981108.353226,1040856109.16179,551628626.722679,423293007.732017,627258693.671154,628455343.204505,494876541.001626,681466931.256704,865892026.917736,135437210.414048
494961408.623829,801653023.28532,1168738672.30836,1410312457.35633,1286511500.5253,583749301.925086,996419052.720031,739531383.132327,549300112.964774,740345461.667439,963729553.006092,909051931.573261,1078005949.31414,685507841.46299,645873233.004661,691898426.831305
946545773.008021,685352696.776724,663758295.337483,686976413.182167,709359611.431314,242101031.698082,879034167.453758,827264323.616489,922186176.715691,892873085.564488,1227755845.36573,1212827577.08924,925597128.804064,975037849.252481,1165735256.62274,1019805931.84659
734882110.961761,1114901362.4202,769812855.673805,1188672527.191,1122006840.60095,1089951818.17385,1039029542.84514,712575153.457227,602089655.68557,596215902.357679,1039369410.16753,1035918829.78275,757969621.128865,812056976.801273,1237177659.52873,284878534.408388
498303635.759054,397150612.601128,319040448.355532,883076309.25059,892670599.493827,1041551099.07822,910604956.104421,657956729.843056,715579164.983319,597021087.468819,1150899713.07651,908980798.116601,888129252.779403,843137761.616814,1031107301.90088,929605490.121492
904515314.709291,1070657755.33566,982818936.636395,1788894307.61309,1477304769.18168,1629095610.5031,1337333604.41443,1129220229.16155,1635702261.68782,937210711.237609,998003900.421638,1099684470.7619,1111593281.58473,1259725007.54072,1140903356.56731,881352734.161602
968407455.411288,808319685.543232,1064555701.55815,1341975430.24055,1006314827.48823,1346419182.46049,1148036543.39491,1178694931.01058,840970038.703137,857658126.466957,1075432790.73979,1139270590.74616,1463466936.70502,1250089677.55605,1936998552.80263,1260574975.94591
565031545.518817,702200473.821693,433764186.393568,836350737.509236,712583258.34952,752253662.041981,721044714.116526,1039324453.48096,900060754.292439,695440510.155339,1101838042.99706,1060649635.97441,1061163532.57521,746821098.255916,954322587.422968,505729279.089224
336792870.480078,336765045.15016,738536811.317871,870750746.635419,476654215.076613,675914562.381394,467442588.8964,453359189.712278,466374433.448976,462496799.157504,533081258.814816,519017597.211964,477793870.468421,731320485.666136,303623243.16155,300031573.853459
304566458.27261,456666072.005598,756812818.786575,771370652.063721,876151688.236066,890066658.619394,808997063.135986,868009912.90356,730837303.148012,427287516.004532,784527110.798416,444253778.765694,1228020503.8912,866948481.181019,1018790641.17242,702851234.894212
822140079.695878,755307145.485962,311081015.451763,897211467.886887,706030174.625202,700820497.0305,964191375.561746,962154965.388303,680936072.624254,866963977.109396,964894875.701453,1296336103.36426,1184934538.99978,1099909158.5418,1050732368.65316,889880006.282789
658899807.467897,521840147.296212,716983829.885783,539779895.876633,557025518.350738,650545645.396958,772546154.118569,506525310.14933,629383851.115562,590177160.998113,905309485.779765,953479962.373053,617307795.940234,475665053.656726,534661672.504567,525621659.485609
194347974.057545,313127130.27363,406134699.745916,718083786.3854,526647767.873303,591984922.677101,491857422.95571,595498812.815976,84550732.5676905,250590560.663849,582735876.298057,472374668.19868,69433419.0163497,438018424.718089,254198553.927826,362383701.804923
1169395476.40956,1283663968.84843,1116234631.42521,1472816509.71729,1683050602.19957,1531756729.25523,1660522017.4291,1461031629.69344,1152540610.48303,1158488423.40427,1380093903.28404,1268658887.88622,1585780954.62413,1558712154.15668,1286473470.02075,1032509316.34945
237989953.268225,326823964.684432,768695678.909277,897876102.866237,820467661.914257,678637295.778461,1034248420.19979,1034604471.66121,615742689.460187,915012734.741654,937835617.524943,1193974153.84077,1551778899.56794,863233028.099265,1387368694.50324,794065386.480614
561746754.100831,431245202.405895,110131718.477194,441680848.068254,677508965.69575,525898451.07703,876485846.219999,628255109.711818,651551141.383457,508338936.424818,504158648.5659,826997308.912566,791631713.119136,391675871.53082,501446119.606239,364920798.186026
1105495275.68152,940346556.941738,1017596465.82158,679586476.678936,659393015.1619,407450496.695004,536612624.213823,617937271.636878,487083476.884002,899702209.22633,1022788661.362,697419710.18088,496819261.781061,610663361.82627,495463993.287746,334360649.60399
394920562.656232,821609491.207677,619090232.311715,323162109.253828,575795662.350046,595899279.476053,428673704.772534,226220893.593335,205843014.609883,251213270.234944,114853090.191423,364003937.675243,148623044.404819,77943914.0384686,475021404.735867,480522399.554469
580896032.83929,867483718.722765,791915602.658954,855853221.618915,1218539119.39323,965219163.393055,1130567896.15276,770281979.615037,1296625849.07457,969321581.124493,924403758.835725,958803219.188349,962303029.443127,884117004.157478,914695104.769062,479318438.554353
524544243.546232,841267005.999006,552712488.364766,300593553.554675,670797400.769874,289166521.094659,314381287.717279,342645942.983511,289681617.173294,461964909.216292,647961284.279339,240279570.047182,598732082.127047,416527526.944511,254789783.379835,495898067.032455
274180766.449459,551706387.959556,673229390.041667,615441306.322247,913988127.101667,569647557.608848,584185698.04754,821070252.052828,510974621.131953,453133539.895619,566183928.743111,1126788758.26559,807259414.63989,655767613.321127,846761281.048545,713859036.839262
1108774309.04476,932088905.364916,844921213.669801,954415565.17755,657109967.126697,915707073.814486,917488015.578266,810131536.229867,690675499.047256,883720851.18317,879038279.729955,666039430.540892,718537561.967878,685242933.867169,713501603.558676,783624253.492757
576824568.691407,227333091.214351,429734658.873579,734647943.567741,707983165.101145,624200722.499558,549130393.081514,387493273.744604,249819053.966746,88035657.0559912,558078687.040316,621706237.86083,988425845.76975,790666372.477806,1017205394.44927,1164723992.93034
634847788.800922,710245520.425611,954546767.166553,332446958.177623,583400524.554112,297093588.717907,64732565.7661388,580084372.932286,492635000.856285,588124656.071514,770391648.515445,860415591.122457,547404831.070009,487353326.059227,499835648.379209,450160993.139443
385327554.977134,398495211.378501,562918171.172663,196646595.194709,332252602.435322,186088788.638475,212447292.211005,198659691.531,506096546.776882,151781400.761928,268533734.364845,479470178.243003,106357216.406589,508206990.1104,180360854.107692,212858230.315224
456466642.76849,636722928.561185,82617122.671166,313335302.804589,283635376.653507,416707899.505432,142348010.428106,565890821.58013,236515187.694892,325626222.155042,772743345.369172,604159507.543,496285910.609998,580513567.001084,475764001.368327,216156175.168392
848632210.883458,443764738.317795,282530133.063841,139150500.576848,264857860.20293,33791569.5784454,255710094.230405,393227283.271065,45242724.5650517,211029499.806822,340147618.774663,272816321.512857,311181251.156085,232321669.871544,550075107.804132,728763938.046175
260113627.397798,17756412.4724451,527931843.102143,569322511.373026,543951770.122805,446795384.871313,500765139.110621,362466167.521869,511291372.947981,508683006.571701,341604882.562233,490661011.130017,184415417.286904,189796368.969568,99256182.7036579,256835209.349634
632268777.087681,446920007.733684,746090448.17564,723054480.850744,546558852.069988,844411416.085219,753213701.111394,519981723.998225,712967287.231902,721559734.994882,767439504.082161,566639425.745488,808066679.210116,961619646.298709,477775318.432343,569476825.157444
382692013.597416,519538379.428286,845777742.72073,511711458.14746,517078637.415391,691751854.000983,660845813.181129,697835584.158967,530635865.343378,917090694.673235,954240651.822252,644274046.566492,1043275545.21976,860821572.25658,1319964869.34969,620809993.281238
493574860.609657,839437259.941315,805849163.322149,784416359.22851,1155429729.39944,830212715.701606,597444003.106948,178245198.993492,502932290.389043,305732148.805535,514275790.470701,537090291.318919,360586846.68287,504298907.08297,267527663.091498,858214615.031217
1088136827.52212,1154010055.55583,1272465973.98989,1219832512.93082,1552589369.32773,1338124589.92703,1051014496.88771,951574836.333651,727967526.467609,966374719.436931,1246863720.21207,1411651232.90298,1323598166.20021,1447920956.55417,955982594.354661,1313272362.48023
746096480.868853,381108897.206861,625909297.332391,793108250.484206,822461068.201386,670889192.616135,504646193.43805,428535607.531637,1012151159.44404,514489716.097175,527541551.362492,644683032.22939,939940697.753185,1062962942.53436,1150132521.84521,1245829203.25148
189038540.936389,293456467.151141,391954853.811082,324535682.247104,817838681.10584,200374449.964301,667001890.951296,814956244.44454,534438819.375814,358273869.005148,378919339.455019,725002785.035823,808412825.97031,427752935.007697,174166426.740878,446581537.721313
1365950055.21915,1364613019.6861,1302625940.6628,947159441.608097,965079709.264648,1006359024.10092,827002783.109014,983370459.515331,899826508.037051,842535564.055493,1102559622.3764,1044834863.39555,591565316.739725,540726656.365864,798006746.360797,704245209.225089
883224660.898358,658262111.001722,1196448668.62012,718836060.581585,827105106.816652,783920368.27047,896882485.712134,1097920090.01869,1017206775.22859,857707876.172914,797525765.201809,1133647945.40231,662818372.307928,1005867019.546,1384124855.29473,1209062101.19128
353537397.43694,863883901.354415,525635240.343998,837904827.486118,576180598.425767,619306562.471672,721919611.251682,430311768.463957,751539296.606761,618236953.584641,445404876.663004,308497042.578864,726337233.53654,199197955.927146,629925520.524662,746961776.745556
420134802.029963,204443214.754176,294680895.514494,80665884.5252239,297185397.370858,359281111.74344,286988757.663289,384113195.509287,476092233.056253,50501393.6726273,107246818.970452,323745722.551048,290799295.708537,329860880.996997,658463789.075014,588531179.171887
645851181.362379,302209618.031871,55902184.0393375,666350075.858542,362946539.414548,595054611.075804,510901305.665054,423726113.365556,352047680.505285,645157328.854416,392145610.750631,132831628.571799,331714207.337173,300973303.226446,262264290.645544,546821022.943355
501265850.080889,547194411.759269,823946302.661749,1285411642.51687,1287262700.47953,1165941612.65289,1036649573.44871,767155142.300225,532226454.455252,952546961.307561,743171447.867851,662641088.265523,1096848129.08413,568645430.655795,658296272.51815,622279507.809414
967004825.008932,1189699514.17516,1285392059.55281,942553715.56352,1538791639.48253,1446975332.46293,1039946548.04184,1054046089.00019,1302142110.20647,1252664920.34923,1366355484.12593,1637281808.51409,1670851732.78008,1314057978.55368,1534206246.17687,1275048123.47711
